uid,article_links,body,title,newspaper_uid,host,n_tokens_title,n_tokens_body
6350b6896cbdd951228ec28d1140700a,https://www.eluniversal.com.mx/metropoli/cdmx/restauranteros-de-cdmx-estiman-perdidas-millonarias-el-10-de-mayo-por-covid-19,"Durante el próximo 10 de mayo, Día de las Madres, los restauranteros de la Ciudad de México estiman pérdidas de alrededor de 4 mil 800 millones de pesos; no obstante, esperan recuperarse para el 10 de julio, fecha que se estima se realizará un festejo a las madres capitalinas.",Restauranteros de CDMX estiman pérdidas millonarias el 10 de mayo por Covid-19,eluniversal,www.eluniversal.com.mx,6,23
d657a27e47971ea4f5a0c80fb6e23015,https://www.eluniversal.com.mx/destinos/national-geographic-estrenara-barco-para-visitar-zonas-polares,"En abril estaba programado para zarpar por primera vez Endurance, un barco operado por National Geographic Expeditions en colaboración con la empresa de cruceros Lindblad. Esta embarcación está hecha para hacer viajes de expedición hacia regiones polares, remotas y de difícil acceso. Sin embargo, sus primeras aventuras fueron suspendidas debido a la pandemia de Covid-19. ",National Geographic estrenará barco de crucero para viajar a regiones polares,eluniversal,www.eluniversal.com.mx,8,32
b14011a497e471dfd03d679dc4be42c5,https://www.eluniversal.com.mx/nacion/politica/preven-que-desde-hoy-y-hasta-el-20-de-mayo-se-de-fase-de-mayor-contagio-en-cdmx,Read in English,Prevén que desde hoy y hasta el 20 de mayo se dé fase de mayor contagio en CDMX,eluniversal,www.eluniversal.com.mx,8,3
44352250246cd56c36f4b09bdb0e737a,https://www.eluniversal.com.mx/autor-opinion/articulistas/mario-maldonado/mario-maldonado,mario maldonado,Mario Maldonado,eluniversal,www.eluniversal.com.mx,2,2
67fb4137dbfdd019622fc73ed5427f14,https://www.eluniversal.com.mx/cartera/factureros-y-patrones-evadieron-86-mil-mdp-en-2018," La evasión fiscal del IVA con facturas falsas y del Impuesto Sobre la Renta (ISR) en sueldos y salarios, con relación laboral oculta, alcanzó los 85 mil 887 millones de pesos.",Factureros y patrones evadieron 86 mil mdp en 2018,eluniversal,www.eluniversal.com.mx,5,17
a186a963a15384763a4ce55a546cd667,https://www.eluniversal.com.mx/autor-opinion/articulistas/kenia-lopez-rabadan,kenia lopez rabadan,Kenia López Rabadán ,eluniversal,www.eluniversal.com.mx,3,3
ef02430609a8a31130c9d71aa1adb874,https://www.eluniversal.com.mx/peniley-ramirez/peniley-ramirez,peniley ramirez,Peniley Ramírez,eluniversal,www.eluniversal.com.mx,2,2
4f1ad9aae0cd6b8856f60b5ead626b98,https://www.eluniversal.com.mx/cartera/el-coronavirus-deja-sedientos-de-cerveza-los-mexicanos,"Fernando Rodríguez recorrió varias tiendas de su barrio en Ciudad de México en busca de cerveza para una fiesta virtual, su única forma de celebrar ante la amenaza del coronavirus. Cuando la encontró, pagó casi el doble de su precio habitual.",El coronavirus deja sedientos de cerveza a los mexicanos,eluniversal,www.eluniversal.com.mx,5,23
6f57180f38e242a28c46bd26e640f379,https://www.eluniversal.com.mx/mundo/pese-niveles-de-desempleo-trump-no-apresura-paquete-de-ayuda-por-covid-19,"El presidente de Estados Unidos, Donald Trump, dijo este viernes que no tiene apuro en forjar un trato con la oposición demócrata para un nuevo paquete de ayuda que permita aliviar la crisis por el coronavirus, pese el nivel récord de desempleo.","Pese a niveles de desempleo, Trump no apresura paquete de ayuda por Covid-19",eluniversal,www.eluniversal.com.mx,7,22
bf2cfb96ca6a2a90a4a28aa3f7e31cdc,https://www.eluniversal.com.mx/autopistas/que-tienen-que-ver-los-videojuegos-en-el-manejo-autonomo,La firma de software de vehículos autónomos Oxbotica se encuentra empleando desarrolladores de videojuegos con el objetivo de crear un mundo de prueba virtual.,El papel de los videojuegos en el manejo autónomo,eluniversal,www.eluniversal.com.mx,4,12
702c9fa38ac0b0e7aab5fbce8c0b1511,https://www.eluniversal.com.mx/estados/coronavirus-puebla-casos-confirmados-de-covid-19-al-7-de-mayo, En el estado de Puebla se han registrado 124 decesos y 962 casos confirmados de coronavirus al 7 de mayo.,Coronavirus Puebla: Casos confirmados de Covid-19 al 7 de mayo,eluniversal,www.eluniversal.com.mx,5,7
5c2e88471e03b55c63adc7be87084ae8,https://www.eluniversal.com.mx/cartera/coronavirus-cuantos-mexicanos-piensan-salir-de-casa-para-celebrar-el-dia-de-las-madres,"De todas las celebraciones del Día de las Madres, la de este domingo será diferente pues la contingencia sanitaria por Covid-19 implementará dos fechas para su festejo: el 10 de mayo y el 10 de julio.",¿Cuántos mexicanos piensan desafiar la cuarentena para celebrar el Día de las Madres?,eluniversal,www.eluniversal.com.mx,7,15
2ee3f5be240047e621aa01183ca76bad,https://www.eluniversal.com.mx/universal-deportes/mas-deportes/regreso-el-tenis-en-vivo-en-estados-unidos,El UTR es una nueva modalidad para establecer el tenis en vivo en tiempos de pandemia y que además serviría para esclarecer el ranking después de que se detuvieran las giras del ATP y el Tenis Profesional.,Regresó el Tenis en vivo en Estados Unidos,eluniversal,www.eluniversal.com.mx,4,18
4d173ae5b59d7c6b7dafe4093215f7d8,https://www.eluniversal.com.mx/nacion,nacion,"Bienvenidas, la crítica y la pluralidad: López-Gatell",eluniversal,www.eluniversal.com.mx,3,1
